rayyan_key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-164685284,Monitoring biodiversity loss in rapidly changing Afrotropical ecosystems: an emerging imperative for governance and research,2023,7,17,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"[""0962-8436"", ""1471-2970     J9  - PHILOS T R SOC B     JI  - Philos. Trans. R. Soc. B-Biol. Sci.""]",378,1881,,"Achieng, AO and Arhonditsis, GB and Mandrak, N and Febria, C and Opaa, B and Coffey, TJ and Masese, FO and Irvine, K and Ajode, ZM and Obiero, K and Barasa, JE and Kaunda-Arara, B",,English,,"[""Univ Eldoret, Dept Fisheries & Aquat Sci, POB 1125-30100, Eldoret, Kenya"", ""Univ Toronto, Dept Phys & Environm Sci, Toronto, ON M1C 1A4, Canada"", ""Univ Toronto Scarborough, Dept Biol Sci, Scarborough, ON M1C 1A4, Canada"", ""Univ Windsor, Great Lakes Inst Environm Res, Dept Integrat Biol, Windsor, ON N9B 3P4, Canada"", ""Natl Land Commiss, Dept Nat Resources Management, POB 44417-00100, Nairobi 00100, Kenya"", ""Univ Nottingham, Sch Vet Med & Sci, Nottingham E12 5RD, Leics, England"", ""IHE Delft Inst Water Educ, Dept Water Resource & Ecosyst, Westvest 7, NL-2611 AX Delft, Netherlands"", ""Wageningen Univ, Aquat Ecol & Water Qual Management, POB 47, NL-6700 AA Wageningen, Netherlands"", ""African Ctr Aquat Res & Educ ACARE, 2200 Commonwealth Blvd, Suite 100, Ann Arbor, MI 48105 USA"", ""Kenya Marine & Fisheries Res Inst, Directorate Freshwater Aquaculture, POB 136-40111, Pap Onditi, Kenya""]",,"Times Cited in Web of Science Core Collection:  15     Total Times Cited:  15     Cited Reference Count:  87 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.1098/rstb.2022.0271     WE  - Science Citation Index Expanded (SCI-EXPANDED),ecosystem change;environmental degradation;biodiversity conservation;governance;policy implementation;CLIMATE-CHANGE;LAND-USE;AFRICA;SERVICES;FUTURE;POLLUTION;ECOLOGY;SCIENCE;LINKING;SYSTEMS,,
rayyan-164685293,No Evidence-Based Restoration Without a Sound Evidence Base: A Reply to Guldemond et al.,2012,3,,RESTORATION ECOLOGY,1061-2971     J9  - RESTOR ECOL     JI  - Restor. Ecol.,20,2,158-159,"Ntshotsho, P and Reyers, B and Esler, KJ",,English,,"[""Univ Stellenbosch, Dept Conservat Ecol & Entomol, ZA-7602 Matieland, South Africa"", ""Univ Stellenbosch, Ctr Invas Biol, ZA-7602 Matieland, South Africa"", ""CSIR, Nat Resources & Environm, ZA-7599 Stellenbosch, South Africa""]",,"Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  9 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.1111/j.1526-100X.2011.00846.x     WE  - Science Citation Index Expanded (SCI-EXPANDED),indicators;monitoring;restoration practitioners;systematic review;ECOLOGICAL RESTORATION;CONSERVATION,,
rayyan-164685326,Translating genomic advances into biodiversity conservation,2024,1,,NATURE REVIEWS GENETICS,"[""1471-0056"", ""1471-0064     J9  - NAT REV GENET     JI  - Nat. Rev. Genet.""]",25,1,362-373,"Hogg, CJ",,English,,"Univ Sydney, Sch Life & Environm Sci, Sydney, NSW, Australia",,"Times Cited in Web of Science Core Collection:  7     Total Times Cited:  7     Cited Reference Count:  157 | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""Aidan""=>""Excluded""}",10.1038/s41576-023-00671-0,STRUCTURED POPULATIONS;INBREEDING DEPRESSION;ENVIRONMENTAL DNA;TASMANIAN DEVIL;GENE FLOW;HYBRIDIZATION;EVOLUTION;REVEALS;LANDSCAPE;SEQUENCE,,
rayyan-164685500,Co-managing public research in Australian fisheries through convergence-divergence processes,2015,10,,MARINE POLICY,"[""0308-597X"", ""1872-9460     J9  - MAR POLICY     JI  - Mar. Pol.""]",60,,259-271,"Dentoni, D and Klerkx, L",,English,,"[""Wageningen Univ, Management Studies Grp, NL-6706 KN Wageningen, Netherlands"", ""Wageningen Univ, Knowledge Technol & Innovat Grp, NL-6706 KN Wageningen, Netherlands""]",,"Times Cited in Web of Science Core Collection:  11     Total Times Cited:  12     Cited Reference Count:  56 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.1016/j.marpol.2015.07.001     WE  - Social Science Citation Index (SSCI),Participatory research;Co-management;Ecosystem-based approach;Convergence;Divergence;Innovation;Australia;RESEARCH-AND-DEVELOPMENT;TRANSDISCIPLINARY RESEARCH;AGRICULTURAL-RESEARCH;GOVERNANCE STRUCTURE;VALUE CHAINS;MANAGEMENT;KNOWLEDGE;FRAMEWORK;MARKET;ORGANIZATIONS,,
rayyan-164685552,Framing the change and changing frames: Tensions in participative strategy developmentPalabras Clave(sic)(sic)(sic),2023,2,,POLITICS & POLICY,"[""1555-5623"", ""1747-1346     J9  - POLITICS POLICY     JI  - Politics Policy""]",51,1,81-113,"Zimmermann, A and Kenter, JO",,English,,"[""Loughborough Univ, Sch Business & Econ, Loughborough, England"", ""Ecologos Res Ltd, Aberystwyth, Wales"", ""Aberystwyth Business Sch, Aberystwyth, Wales"", ""Univ York, Dept Environm & Geog, York, England""]",,"Times Cited in Web of Science Core Collection:  6     Total Times Cited:  6     Cited Reference Count:  71 | RAYYAN-INCLUSION: {""Carlos""=>""Excluded""}",10.1111/polp.12518,co-creation;collaborative governance;co-production;decision making;deliberative monetary valuation;ecosystem services;England Peat Action Plan;environmental sustainability;framing;open strategy;participation;participative strategy development;public policy;stakeholder engagement;stakeholders;ECOSYSTEM SERVICES;CO-CREATION;STAKEHOLDER;GOVERNANCE;MANAGEMENT;INNOVATION;FIELD,,
rayyan-164685594,Policy-driven versus evidence-based conservation: A review of political targets and biological needs,2005,11,,BIOSCIENCE,"[""0006-3568"", ""1525-3244     J9  - BIOSCIENCE     JI  - Bioscience""]",55,11,989-995,"Svancara, LK and Brannon, R and Scott, JM and Groves, CR and Noss, RF and Pressey, RL",,English,,"[""Univ Idaho, Dept Fish & Wildlife, Moscow, ID 83844 USA"", ""Natl Pk Serv, Upper Columbia Basin Network, Moscow, ID 83844 USA"", ""Univ Idaho, Dept Conservat Social Sci, Moscow, ID 83844 USA"", ""US Geol Survey, Moscow, ID 83844 USA"", ""Wildlife Conservat Soc, Bozeman, MT 59715 USA"", ""Univ Cent Florida, Dept Biol, Orlando, FL 32816 USA""]",,"Times Cited in Web of Science Core Collection:  209     Total Times Cited:  232     Cited Reference Count:  50 | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""Aidan""=>""Excluded""}",10.1641/0006-3568(2005)055[0989:PVECAR]2.0.CO;2     WE  - Science Citation Index Expanded (SCI-EXPANDED),biodiversity;conservation goals;conservation targets;policy;science;BIODIVERSITY CONSERVATION;SELECTION ALGORITHMS;RESERVE SELECTION;PROTECTED AREAS;POPULATION;HABITAT;EXTINCTION;LANDSCAPE;RECOVERY;NETWORKS,,
rayyan-164685619,Key attributes for effective knowledge brokering at the interface of environmental science and management,2025,1,,SUSTAINABILITY SCIENCE,"[""1862-4065"", ""1862-4057     J9  - SUSTAIN SCI     JI  - Sustain. Sci.""]",20,1,117-133,"Karcher, DB and Cvitanovic, C and Colvin, RM and van Putten, I and Pozza, RD and Posner, S",,English,,"[""Australian Natl Univ, Australian Natl Ctr Publ Awareness Sci, Canberra, ACT, Australia"", ""Univ New South Wales, Sch Business, Canberra, ACT, Australia"", ""Univ New South Wales, Ctr Marine Sci & Innovat, Canberra, Australia"", ""Australian Natl Univ, Crawford Sch Publ Policy, Canberra, ACT, Australia"", ""CSIRO Environm, Hobart, Tas, Australia"", ""Univ Tasmania, Ctr Marine Socioecol, Hobart, Tas, Australia"", ""Univ Tasmania, Hobart, Tas, Australia"", ""Garrison Inst, Garrison, NY USA""]",,"Times Cited in Web of Science Core Collection:  1     Total Times Cited:  1     Cited Reference Count:  102 | RAYYAN-INCLUSION: {""Sarah""=>""Included""}",10.1007/s11625-024-01575-6,Evidence-informed decision-making;Knowledge networks;Research impact;Boundary spanning;Knowledge broker;Science-policy interface;BOUNDARY SPANNERS;MANAGING TRUST;CLIMATE-CHANGE;HEALTH POLICY;PUBLIC-HEALTH;EXCHANGE;SUSTAINABILITY;NETWORKING;IMPACT;CONSERVATION,,
rayyan-164685735,"Challenges and Solutions for Forest Biodiversity Conservation in Sweden: Assessment of Policy, Implementation Outputs, and Consequences",2023,5,20,LAND,2073-445X     J9  - LAND-BASEL     JI  - Land,12,5,,"Angelstam, P and Bush, T and Manton, M",,English,,"[""Swedish Univ Agr Sci SLU, Fac Forest Sci, Sch Forest Management, SE-73921 Skinnskatteberg, Sweden"", ""Inland Norway Univ Appl Sci, Fac Appl Ecol Agr Sci & Biotechnol, N-2480 Evenstad, Norway"", ""Mapping Specialists, 3000 Cahill Main,Suite 202, Fitchburg, WI 53711 USA"", ""Vytautas Magnus Univ, Fac Forest Sci & Ecol, Studentu St 13, LT-53362 Akademija, Lithuania""]",,"Times Cited in Web of Science Core Collection:  6     Total Times Cited:  6     Cited Reference Count:  467 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.3390/land12051098     WE  - Social Science Citation Index (SSCI),connectivity;disturbance regimes;forest policy;green infrastructure;habitat network;multi-functional landscape;nature restoration;protected areas;social system;spatial planning;WOODLAND KEY HABITATS;OLD-GROWTH FORESTS;SOCIAL-ECOLOGICAL SYSTEMS;WHITE-BACKED WOODPECKER;GREEN-TREE RETENTION;DEAD WOOD;ECOSYSTEM SERVICES;INTENSIVE FORESTRY;NORTHERN EUROPE;STAKEHOLDERS PERCEPTIONS,,
rayyan-164685758,Towards better practices of salvage logging for reducing the ecosystem impacts in Mediterranean burned forests,2020,10,,IFOREST-BIOGEOSCIENCES AND FORESTRY,1971-7458     J9  - IFOREST     JI  - iForest,13,,360-368,"Pons, P and Rost, J and Tobella, C and Puig-Girones, R and Bas, JM and Franch, M and Mauri, E",,English,,"[""Univ Girona, Dept Ciencies Ambientals, Girona 17003, Catalonia, Spain"", ""Univ Vic, Univ Cent Catalunya, Dept Biociencies, Vic 08500, Catalonia, Spain"", ""European Forest Inst, Mediterranean Facil, Barcelona 08025, Catalonia, Spain""]",,"Times Cited in Web of Science Core Collection:  5     Total Times Cited:  6     Cited Reference Count:  52 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.3832/ifor3380-013     WE  - Science Citation Index Expanded (SCI-EXPANDED),Biodiversity;Ecosystem Services;Evidence-based Management;Salvage Logging;Sustainable Logging;Wildfires;POSTFIRE MANAGEMENT;PINE;REGENERATION;RESTORATION;ASSEMBLAGES;DISTURBANCE;DEBRIS;PILES,,
rayyan-164685763,Knowledge sharing for shared success in the decade on ecosystem restoration,2022,1,,ECOLOGICAL SOLUTIONS AND EVIDENCE,2688-8319     J9  - ECOL SOLUT EVID     JI  - Ecol. Solut. Evid.,3,1,,"Ladouceur, E and Shackelford, N and Bouazza, K and Brudvig, L and Bucharova, A and Conradi, T and Erickson, TE and Garbowski, M and Garvy, K and Harpole, WS and Jones, HP and Knight, T and Nsikani, MM and Paterno, G and Suding, K and Temperton, VM and Török, P and Winkler, DE and Chase, JM",,English,,"[""German Ctr Integrat Biodivers Res iDiv, Biodivers Synth & Physiol Divers, Puschstr 4, D-04103 Leipzig, Germany"", ""Univ Leipzig, Dept Biol, Leipzig, Germany"", ""UFZ Helmholtz Ctr Environm Res, Dept Physiol Divers, Leipzig, Germany"", ""Univ Victoria, Sch Environm Studies, Victoria, BC, Canada"", ""Lebanon Reforestat Initiat, Beirut, Lebanon"", ""Michigan State Univ, Dept Plant Biol, E Lansing, MI 48824 USA"", ""Philipps Univ Marburg, Dept Biol, Marburg, Germany"", ""Univ Bayreuth, Dept Plant Ecol, Bayreuth, Germany"", ""Univ Western Australia, Sch Biol Sci, Perth, WA, Australia"", ""Perth Bot Gardens & Pk, Kings Pk Sci, Dept Biodivers Conservat & Attract Perth, Perth, WA, Australia"", ""Upstate, Durham, NC USA"", ""Martin Luther Univ Halle Wittenberg, Inst Biol, Halle, Germany"", ""Northern Illinois Univ, Dept Biol Sci, De Kalb, IL 60115 USA"", ""Northern Illinois Univ, Inst Study Environm Sustainabil & Energy, De Kalb, IL 60115 USA"", ""South African Natl Biodivers Inst, Kirstenbosch Res Ctr, Cape Town, South Africa"", ""Stellenbosch Univ, DST NRF Ctr Excellence Invas Biol, Dept Bot & Zool, Matieland, South Africa"", ""Univ Gottingen, Biodivers Macroecol & Biogeog, Gottingen, Germany"", ""Tech Univ Munich, Sch Life Sci, Munich, Germany"", ""Univ Colorado, Ecol & Evolutionary Biol, Boulder, CO 80309 USA"", ""Leuphana Univ Luneburg, Fac Sustainabil, Inst Ecol, Luneburg, Germany"", ""Univ Debrecen, Dept Ecol, Debrecen, Hungary"", ""US Geol Survey, Southwest Biol Sci Ctr, Moab, UT USA"", ""Martin Luther Univ Halle Wittenberg, Inst Comp Sci, Halle, Germany""]",,"Times Cited in Web of Science Core Collection:  24     Total Times Cited:  24     Cited Reference Count:  56 | RAYYAN-INCLUSION: {""Philip""=>""Excluded"", ""Carlos""=>""Excluded"", ""Elina""=>""Excluded""}",10.1002/2688-8319.12117     WE  - Emerging Sources Citation Index (ESCI),data synthesis;dissemination;ecological restoration;evidence-based knowledge;networks;open data;practitioner-scientist collaboration;restoration ecology;ECOLOGICAL RESTORATION;BIODIVERSITY;SCIENCE;DIVERSITY;SUPPORT;RISE;NEED,,
rayyan-164685869,Improving collaboration in the implementation of global biodiversity conventions,2019,8,,CONSERVATION BIOLOGY,"[""0888-8892"", ""1523-1739     J9  - CONSERV BIOL     JI  - Conserv. Biol.""]",33,4,821-831,"von Bieberstein, KR and Sattout, E and Christensen, M and Pisupati, B and Burgess, ND and Harrison, J and Geldmann, J",,English,,"[""UN Environm World Conservat Monitoring Ctr UNEP W, 219 Huntingdon Rd, Cambridge CB3 0DL, England"", ""UNESCO Reg Bur Sci Arab States, Cairo, Egypt"", ""UN Environm, Law Div UNEP DELC, POB 33552, Nairobi, Kenya"", ""Univ Copenhagen, Nat Hist Museum Denmark, Ctr Macroecol Evolut & Climate, Univ Pk 15, DK-2100 Copenhagen E, Denmark"", ""Univ Cambridge, Dept Zool, Conservat Sci Grp, Downing St, Cambridge CB2 3EJ, England""]",,"Times Cited in Web of Science Core Collection:  19     Total Times Cited:  20     Cited Reference Count:  24 | RAYYAN-INCLUSION: {""Elina""=>""Excluded"", ""Alec""=>""Excluded""}",10.1111/cobi.13252     WE  - Science Citation Index Expanded (SCI-EXPANDED),Aichi Targets;Convention on Biological Diversity;multilateral environmental agreements;national biodiversity strategies;national biodiversity action plan;politics;policy;strategic plan for biodiversity;CONSERVATION,,
rayyan-164685887,The Ocean and Cryosphere in a Changing Climate in Latin America: Knowledge Gaps and the Urgency to Translate Science Into Action,2021,11,1,FRONTIERS IN CLIMATE,2624-9553     J9  - FRONT CLIM     JI  - Front. Clim.,3,,,"Muelbert, MMC and Copertino, M and da Cunha, LC and Lewis, MN and Polejack, A and Peña-Puch, AD and Rivera-Arriaga, E",,English,,"[""Univ Fed Sao Paulo UNIFESP, Inst Mar, Santos, Brazil"", ""Univ Fed Rio Grande FURG, Inst Oceanog, Rio Grande, Brazil"", ""Brazilian Network Global Climate Change Res Rede C, Sao Jose Dos Campos, Brazil"", ""Univ Estado Rio de Janeiro UERJ, Programa Posgrad Oceanog, Fac Oceanog, Rio De Janeiro, Brazil"", ""Consejo Nacl Invest Cient & Tecn CONICET, Buenos Aires, Argentina"", ""Consejo Nacl Invest Cient & Tecn, Ctr Estudio Sistemas Marinos CESIMAR, Ctr Nacl Patagon CENPAT, Buenos Aires, Argentina"", ""Ctr Invest & Transferencia Golfo San Jorge, Comodoro Rivadavia, Argentina"", ""World Maritime Univ WMU, Sasakawa Global Ocean Inst, Malmo, Sweden"", ""Minist Ciencia Tecnol & Inovacoes, Brasilia, Brazil"", ""Univ Autonoma Campeche, Inst Ecol Pesquerias & Oceanog Golfo Mexico EPOMEX, Campeche, Mexico""]",,"Times Cited in Web of Science Core Collection:  5     Total Times Cited:  6     Cited Reference Count:  81 | RAYYAN-INCLUSION: {""Sarah""=>""Excluded""}",10.3389/fclim.2021.748344     WE  - Emerging Sources Citation Index (ESCI),climate change;SROCC;local knowledge;policy makers;Latin America;DRAKE PASSAGE;OBSERVING SYSTEM;RESEARCH NETWORK;COASTAL;IMPACTS;ACIDIFICATION;DIPLOMACY;POLICY,,
rayyan-164685963,Designing an optimal large-scale reintroduction plan for a critically endangered species,2023,3,,JOURNAL OF APPLIED ECOLOGY,"[""0021-8901"", ""1365-2664     J9  - J APPL ECOL     JI  - J. Appl. Ecol.""]",60,3,453-462,"Canessa, S and Salgado-Rojas, J and Villero, D and Brotons, L and Amat, F and Guinart, D and Solórzano, S and López, L and Comas, X and Hermoso, V",,English,,"[""Univ Bern, Inst Ecol & Evolut, Div Conservat Biol, Baltzerstr 6, CH-3012 Bern, Switzerland"", ""Univ Politecn Cataluna, Dept Stat & Operat Res, Barcelona, Spain"", ""Ctr Ciencia & Tecnol Forestal Catalunya CTFC, Lleida, Spain"", ""CREAF, Barcelona, Spain"", ""CSIC, Barcelona, Spain"", ""Museu Granollers Ciencies Nat, Area Herpetol, BiBIO, Catalonia, Spain"", ""Diputacio Barcelona, Serv Gestio Parcs Nat, Barcelona, Spain""]",,"Times Cited in Web of Science Core Collection:  2     Total Times Cited:  2     Cited Reference Count:  63 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.1111/1365-2664.14345,captive breeding;decision-making;integer linear programming;monitoring;survival;translocation;ADAPTIVE MANAGEMENT;SCIENTIFIC EVIDENCE;CONSERVATION;DENSITY;TRANSLOCATION;POPULATIONS;CHALLENGES;STRATEGIES;VIABILITY;PROGRAMS,,
rayyan-164686031,Understanding the Impacts of Research Synthesis,2018,8,,ENVIRONMENTAL SCIENCE & POLICY,"[""1462-9011"", ""1873-6416     J9  - ENVIRON SCI POLICY     JI  - Environ. Sci. Policy""]",86,,72-84,"Wyborn, C and Louder, E and Harrison, J and Montambault, J and Montana, J and Ryan, M and Bednarek, A and Nesshöver, C and Pullin, A and Reed, M and Dellecker, E and Kramer, J and Boyd, J and Dellecker, A and Hutton, J",,English,,"[""IUCN Conservat Ctr, Luc Hoffmann Inst, Rue Mauverney 28, CH-1196 Gland, Switzerland"", ""Univ Montana, Dept Soc & Conservat, 32 Campus Dr, Missoula, MT 59801 USA"", ""UN Environm World Conservat Monitoring Ctr UNEP W, 291 Huntingdon Rd, Cambridge CBD 0DL, England"", ""Nature Conservancy, Sci Nat & People Partnership, 1815 N Lynn St, Arlington, VA USA"", ""Univ Queensland, Sch Earth & Environm Sci, Brisbane, Qld, Australia"", ""Univ Sheffield, Dept Polit, Northumberland Rd, Sheffield S10 2TU, S Yorkshire, England"", ""Univ Cambridge, Conservat Res Inst, David Attenborough Bldg,Pembroke St, Cambridge, England"", ""Lenfest Ocean Program & Pew Charitable Trusts, 901 E St NW, Washington, DC 20004 USA"", ""UFZ Helmholtz Ctr Environm Res, Dept Conservat Biol, Permoserstr 15, D-03418 Leipzig, Germany"", ""Bangor Univ, Sch Environm Nat Resources & Geog, Ctr Evidence Based Conservat, Bangor, Gwynedd, Wales"", ""Newcastle Univ, Sch Nat & Environm Sci, Agr Bldg, Newcastle Upon Tyne NE1 7RU, Tyne & Wear, England"", ""Univ Maryland, Natl Socioenvironm Synth Ctr, Annapolis, MD USA""]",,"Times Cited in Web of Science Core Collection:  38     Total Times Cited:  48     Cited Reference Count:  73 | RAYYAN-INCLUSION: {""Iris""=>""Excluded""}",10.1016/j.envsci.2018.04.013     WE  - Science Citation Index Expanded (SCI-EXPANDED)     WE  - Social Science Citation Index (SSCI),Synthesis research;Science policy interface;Credibility;Salience;Legitimacy;Research impact;GLOBAL ENVIRONMENTAL ASSESSMENTS;TRANSDISCIPLINARY SYNTHESIS;ECOSYSTEM SCIENCE;POLICY;KNOWLEDGE;FRAMEWORK;BIODIVERSITY;ADAPTATION;MANAGEMENT;SYSTEMS,,
rayyan-164686099,Co-producing theory of change to operationalize integrated landscape approaches,2023,3,,SUSTAINABILITY SCIENCE,"[""1862-4065"", ""1862-4057     J9  - SUSTAIN SCI     JI  - Sustain. Sci.""]",18,2,839-855,"Reed, J and Chervier, C and Borah, JR and Gumbo, D and Moombe, KB and Mbanga, TM and O'Connor, A and Siangulube, F and Yanou, M and Sunderland, T",,English,,"[""Ctr Int Forestry Res, Bogor, Indonesia"", ""Univ East Anglia, Sch Int Dev, Norwich Res Pk, Norwich, Norfolk, England"", ""Ctr Cooperat Int Rech Agron Dev CIRAD, Montpellier, France"", ""Univ British Columbia, Fac Forestry, Vancouver, BC, Canada"", ""Ctr Int Forestry Res, Lusaka, Zambia"", ""Univ Zambia, Dept Geog & Environm Studies, Lusaka, Zambia"", ""Univ Amsterdam, Ctr Social Sci Res CSSR, Amsterdam, Netherlands""]",,"Times Cited in Web of Science Core Collection:  18     Total Times Cited:  18     Cited Reference Count:  74 | RAYYAN-INCLUSION: {""Philip""=>""Excluded""}",10.1007/s11625-022-01190-3,Environmental governance;Conservation and development trade-offs;Natural resource management;Knowledge co-production;Sustainability science;Transdisciplinarity;MULTILEVEL GOVERNANCE;ENVIRONMENTAL-ISSUES;CONSERVATION;AGRICULTURE;INITIATIVES;POWER;PARTICIPATION;PERCEPTIONS,,
rayyan-164686118,The need for speed in a crisis discipline: perspectives on peer-review duration and implications for conservation science,2016,,,ENDANGERED SPECIES RESEARCH,"[""1863-5407"", ""1613-4796     J9  - ENDANGER SPECIES RES     JI  - Endanger. Species Res.""]",30,,Nov-18,"Cooke, SJ and Nguyen, VM and Wilson, ADM and Donaldson, MR and Gallagher, AJ and Hammerschlag, N and Haddaway, NR",,English,,"[""Carleton Univ, Dept Biol, Fish Ecol & Conservat Physiol Lab, 1125 Colonel By Dr, Ottawa, ON K1S 5B6, Canada"", ""Carleton Univ, Canadian Ctr Evidence Based Conservat & Environm, Inst Environm Sci, Ottawa, ON K1S 5B6, Canada"", ""Deakin Univ, Sch Life & Environm Sci, Burwood, Vic 3125, Australia"", ""Univ Miami, Shark Res & Conservat Program, 4600 Rickenbacker Causeway, Miami, FL 33149 USA"", ""Univ Miami, Abess Ctr Ecosyst Sci & Policy, 1365 Mem Dr, Miami, FL 33146 USA"", ""Royal Swedish Acad Sci, Mistra Council Evidence Based Environm Management, S-10405 Stockholm, Sweden""]",,"Times Cited in Web of Science Core Collection:  10     Total Times Cited:  10     Cited Reference Count:  23 | RAYYAN-INCLUSION: {""Alice""=>""Included""}",10.3354/esr00721     WE  - Science Citation Index Expanded (SCI-EXPANDED),Peer review;Conservation;Scientific publishing;Biodiversity;Science communication;Science dissemination;Journal editor;Referee;ENVIRONMENTAL-MANAGEMENT;SCIENTIFIC EVIDENCE;BIOLOGY;GAP;IMPLEMENTATION;PRACTITIONERS,,
